ID	NEV	KIHIRDETES_ID
87600	"GINKGO BILOBA TEVA"	1585
87601	"LI-PRI"	1585
87602	"MIDAZOLAM KALCEKS"	1585
87603	"MYLOOP"	1585
87604	"ONDANSETRON PHARMACENTER"	1585
87605	"OTILONIUM SUPREMEX"	1585
87606	"VITANGO"	1585
87607	"HYRIMOZ"	1585
64973	"COLI COMFORT"	1604
65017	"CORPROTECT"	1564
65075	"CEPLENE"	1564
87341	"COMIDA"	1564
87342	"MEVALIA"	1564
87434	"SAFUMIX EASYHALER"	1564
87435	"5-FLUOROURACIL SANDOZ"	1564
87436	"ALKINDI"	1564
87437	"ANAGRELIDE MYLAN"	1564
87438	"ANGIFORT"	1564
87439	"ANGISED MÉZ"	1564
87440	"BÉRES CSEPP FORTE"	1564
87441	"BÉRES CSEPP FORTE + C-VITAMIN BÉRES"	1564
87442	"CISPLATIN SANDOZ"	1564
87443	"CRYSVITA"	1564
87444	"DARUNAVIR KRKA"	1564
87445	"DELIPID KOMBI"	1564
87446	"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL KRKA"	1564
87447	"EVEROLIMUS ALVOGEN"	1564
87448	"HERZUMA"	1564
87449	"LOKELMA"	1564
87450	"METHOTREXAT SANDOZ"	1564
87451	"MVASI"	1564
87452	"OZEMPIC"	1564
87453	"PARNIDO"	1564
87454	"SEGLUROMET"	1564
87455	"SEMGLEE"	1564
87456	"SHINGRIX"	1564
87457	"STEGLUJAN"	1564
87458	"TRAMADOL KRKA"	1564
87459	"TRELEMA"	1564
87460	"VISINE CLASSIC"	1564
67141	"MYLOTARG"	1565
68796	"TESAVEL"	1604
69109	"VANTAVO"	1604
70875	"RISTFOR"	1604
87610	"AGOMELATIN ANPHARM"	1604
87611	"AGOMELATIN G.L. PHARMA"	1604
87612	"AGOMELATIN MYLAN"	1604
87613	"AGOMELATIN STADA"	1604
87614	"AIMOVIG"	1604
87615	"ASSIMIL"	1604
87616	"BEWIM"	1604
87617	"BIKTARVY"	1604
87618	"CARMUSTINE OBVIUS"	1604
87619	"DIMOTEC"	1604
87620	"DORITHRICIN MENTOL"	1604
87621	"DULOXETINE NEREDAL"	1604
87622	"DZUVEO"	1604
87623	"ELISKARDIA"	1604
87624	"EZETIMIBE/SIMVASTATIN MYLAN"	1604
87625	"FEBUXOSTAT ALVOGEN"	1604
87626	"FENISTIL JUNIOR"	1604
87627	"FLUARIX TETRA"	1604
87628	"FREXOLAN"	1604
87629	"GEFITINIB KRKA"	1604
87630	"HALIMATOZ"	1604
87631	"HEFIYA"	1604
87632	"INDAPAMID PHARMA-REGIST"	1604
87633	"LAMEGOM"	1604
87634	"LENALIDOMID TEVA"	1604
87635	"MEMORIL MITE"	1604
87636	"MYALEPTA"	1604
87637	"NITYR"	1604
87638	"NUMIENT"	1604
87639	"ORBACTIV"	1604
87640	"OTEZLA"	1604
87641	"PALIPEGAL"	1604
87642	"PALIPERIDON KRKA"	1604
87643	"RIBAVIRIN MYLAN"	1604
87644	"RXULTI"	1604
87645	"SANCUSO"	1604
87646	"SOLISTAD"	1604
87647	"TADALAFIL MYLAN"	1604
87648	"TEGSEDI"	1604
87649	"TRAMADOL ALVOGEN"	1604
87650	"TRAZIMERA"	1604
87651	"VERKAZIA"	1604
65394	"DOCETAXEL WINTHROP"	1644
68207	"RISTABEN"	1644
85407	"LOJUXTA"	1644
87738	"ALPRAZOLAM ALKALOID-INT"	1644
87739	"CABLIVI"	1644
87740	"CLARITHROMYCIN ONKOGEN"	1644
87741	"DASATINIB PHAROS"	1644
87742	"DUZALLO"	1644
87743	"ELSTABYA"	1644
87744	"FULVESTRANT EVER PHARMA"	1644
87745	"GEFITINIB ALVOGEN"	1644
87746	"GEFITINIB SANDOZ"	1644
87747	"KIVIZIDIALE"	1644
87748	"KYMRIAH"	1644
87749	"LIFMIOR"	1644
87750	"MEPSEVII"	1644
87751	"NERLYNX"	1644
87752	"ONPATTRO"	1644
87753	"ROXIPER"	1644
87754	"STRIMVELIS"	1644
87755	"ULIPRISTAL ACETATE GEDEON RICHTER"	1644
87756	"URICHOFEB"	1644
87757	"VERZENIOS"	1644
87758	"VEYVONDI"	1644
87759	"VILDAGLIPTIN/METFORMIN ARAMIS"	1644
87760	"VYXEOS"	1644
87761	"YESCARTA"	1644
87767	"PELGRAZ"	1684
87770	"ATAZANAVIR ALVOGEN"	1684
87771	"BORTEZOMIB STADA"	1684
87772	"BRAFTOVI"	1684
87773	"CARTIDOL"	1684
87774	"CODOXY RAPID"	1684
87775	"DEFERIPRONE LIPOMED"	1684
87778	"GEFITINIB MYLAN"	1684
87779	"ILUMETRI"	1684
87780	"IMFINZI"	1684
87783	"KIGABEQ"	1684
87785	"LENALIDOMIDE ACCORD"	1684
87787	"MEKTOVI"	1684
87789	"OXIDIN"	1684
87792	"ROPUIDO"	1684
87793	"SERALGO"	1684
87794	"SLENYTO"	1684
87795	"SZÉN-DIOXID MESSER"	1684
87796	"TRANEXÁMSAV ONKOGEN"	1684
87797	"XERAVA"	1684
87800	"ZIEXTENZO"	1684
87803	"ARIPIPRAZOL MYLAN"	1684
87804	"BENDAMUSTIN TEVA"	1684
87805	"CORMETO"	1684
87806	"DENOFIX"	1684
87807	"DOXILAMIN KRKA"	1684
87808	"GEFITINIB TEVA"	1684
87809	"LACKENROLL"	1684
87810	"LEFLOXAWILL"	1684
87811	"LEVETIRACETAM PHAROS"	1684
87812	"MACMIROR COMPLEX"	1684
87813	"OTRIVIN GYERMEK"	1684
87814	"OTRIVIN KOMPLEX"	1684
87815	"OTRIVIN RAPID"	1684
87816	"PRASILLT"	1684
87817	"PRASUGREL KRKA"	1684
87818	"SIGRADA"	1684
87819	"STOPANGIN"	1684
87820	"TIOTROPIUM MYLAN"	1684
87821	"VOLTAREN DOLO RAPID"	1684
87822	"VOLTAREN EMULGEL"	1684
87823	"SELEGILIN-NEURAXPHARM"	1684
100014	"APIXABAN-TEVA"	2264
100015	"BONCOLI"	2264
100016	"CINACALCET ONKOGEN"	2264
100017	"CLARITHROMYCIN HAMELN"	2264
100018	"DEXAMETAZON-FOSZFÁT NORIDEM"	2264
100019	"FEMIRING"	2264
100020	"HERBÁRIA CITROMFÛLEVÉL"	2264
100021	"IBUPROFEN KABI"	2264
100022	"LISINOPRIL/AMLODIPINE ALKALOID-INT"	2264
100023	"MAGNESIUM SULFATE KALCEKS"	2264
100025	"PETHIDINE PANPHARMA"	2264
87826	"PELMEG"	1724
87839	"ARIPIPRAZOLE KRKA"	1724
87840	"BORTEZOMIB KRKA"	1724
87841	"CADDERA"	1724
87842	"CEFIXIM NECTAR"	1724
87843	"FEBURO"	1724
87844	"FLUOROURACIL ACTAVIS"	1724
87845	"MEFORAL XR"	1724
87846	"OXYTOCIN PANPHARMA"	1724
87847	"PARACETAMOL ONKOGEN"	1724
87848	"PRAMIPEXOL MYLAN"	1724
87849	"ROZOR"	1724
87850	"TEBOFORTAN FORTE"	1724
65804	"FOCLIVIA"	1744
67257	"NEPRESOL"	1744
68647	"SAVENE"	1744
70906	"VEPACEL"	1744
87802	"SCANDISHAKE MIX"	1744
87859	"FULPHILA"	1744
87860	"SELEGILIN HEXAL"	1744
87863	"ANORO ELLIPTA"	1744
87874	"FLECTOR DOLO RAPID"	1744
87875	"FLIXABI"	1744
87877	"INCRUSE ELLIPTA"	1744
87879	"JINARC"	1744
87881	"LAVENTAIR"	1744
87882	"LIPCOVER"	1744
87885	"MEMANTINE MYLAN"	1744
87890	"ORODRILL"	1744
87891	"PANDEMIC INFLUENZA VACCINE H5N1 BAXTER"	1744
87892	"PEMETREXED HOSPIRA"	1744
87895	"PREGABALIN MYLAN"	1744
87896	"PREGABALIN MYLAN PHARMA"	1744
87898	"REPADOLO"	1744
87899	"REVINTY ELLIPTA"	1744
87905	"TELMISARTAN/HYDROCHLOROTHIAZIDE PHARMA-REGIST"	1744
87908	"VIHUMA"	1744
67895	"PROPESS"	1764
78898	"APEALEA"	1764
81243	"BEPANTHEN PLUS"	1764
87861	"ADIMET XR"	1764
87862	"ALUNBRIG"	1764
87864	"BEVESPI AEROSPHERE"	1764
87865	"BUVIDAL"	1764
87866	"CEFUROXIME APTAPHARMA"	1764
87867	"DASATINIB TEVA"	1764
87868	"DELSTRIGO"	1764
87869	"DENGVAXIA"	1764
87870	"DONEFIEN"	1764
87871	"EMGALITY"	1764
87873	"ERLEADA"	1764
87876	"FLUCELVAX TETRA"	1764
87880	"JIVI"	1764
87883	"LUXTURNA"	1764
87884	"MACIMORELIN AETERNA ZENTARIS"	1764
87886	"METRONIDAZOL NORIDEM"	1764
87887	"MUPIROCIN INFECTOFARM"	1764
87888	"NAMUSCLA"	1764
87889	"OGIVRI"	1764
87893	"PIFELTRO"	1764
87894	"POTELIGEO"	1764
87897	"RELAFALK"	1764
87900	"ROCURONIUM KALCEKS"	1764
87901	"SILODOSIN RECORDATI"	1764
87902	"SYMKEVI"	1764
87903	"TAKHZYRO"	1764
87906	"UDENYCA"	1764
87907	"VABOMERE"	1764
87909	"ZAFRILLA"	1764
87937	"AMIODARONA LPH"	1764
87966	"ALPROSTADIL ALTAN"	1764
87967	"B12-VITAMIN ANKERMANN"	1764
87968	"CEFTRIAXON APTAPHARMA"	1764
87969	"COMBOGESIC"	1764
87970	"DRONEDARON RATIOPHARM"	1764
87971	"DRONEDARON TEVA"	1764
87972	"DRONEDARONE STADA"	1764
87973	"EPHEDRIN PHARMEXIM"	1764
87974	"FEBUXOSTAT UNIVERSAL FARMA"	1764
87975	"MUPIROCIN INFECTOPHARM"	1764
87977	"PANTOPRAZOL ALTAN"	1764
87978	"PREGABALIN VIVANTA"	1764
87979	"RINGINEL"	1764
87980	"SORAFENIB TEVA"	1764
87981	"TADALAFIL AOP"	1764
87982	"VILDAGLIPTIN TEVA"	1764
87983	"VILDAGLIPTIN/METFORMIN TEVA"	1764
97810	"MILUPA SZENZITÍV"	1804
97811	"FEBUXOSTAT KRKA"	1804
97812	"MCP-RATIOPHARM"	1804
97813	"IDACIO"	1804
64663	"BRONCHITOL"	1824
66047	"HAEMATE P"	1824
66117	"HOGGAR"	1824
72587	"OLANZAPINE GLENMARK"	1824
72588	"OLANZAPINE GLENMARK EUROPE"	1824
97816	"IMVANEX"	1824
97874	"ACICLOVIR AGEPHA"	1824
97875	"AKSOLIN"	1824
97876	"ARIPIPRAZOLE ACCORD"	1824
97877	"ARIPIPRAZOLE NEURAXPHARM"	1824
97878	"BESREMI"	1824
97879	"BETAHISTINE DIHYDROCHLORIDE STADA"	1824
97880	"BULNEXO"	1824
97881	"CALVINIA"	1824
97882	"CIPROFLOXACIN ALTAN"	1824
97883	"CLARITHROMYCIN AZEVEDOS"	1824
97884	"CLOFARABINE VIVANTA"	1824
97885	"CODINEP"	1824
97886	"CUTAQUIG"	1824
97887	"DASATINIB STADA"	1824
97888	"DEXMEDETOMIDIN HCL TEVA"	1824
97889	"DRONEDARON SANDOZ"	1824
97890	"DRONEDARONE RONTIS"	1824
97891	"EGINILLA"	1824
97892	"EPTIFIBATIDE ACCORD"	1824
97893	"EVEROLIMUS SANDOZ"	1824
97894	"EXOLORFIN"	1824
97895	"FOLSAV VITABALANS"	1824
97896	"FORURE"	1824
97897	"GLIO-SCAN"	1824
97898	"GRANPIDAM"	1824
97899	"HETLIOZ"	1824
97901	"INJEKCIÓHOZ VALÓ VÍZ CSL BEHRING"	1824
97902	"KISPLYX"	1824
97903	"LENVIMA"	1824
97904	"LEVETIRACETAM FB HEALTH"	1824
97905	"LUSUTROMBOPAG SHIONOGI"	1824
97906	"METOCLOPRAMIDE ONKOGEN"	1824
97907	"METOKLOPRAMID BAXTER"	1824
97908	"MIGLUSTAT DIPHARMA"	1824
97909	"OTRIVIN EXTRA"	1824
97910	"OXIKODON-HCL/NALOXON-HCL NEURAXPHARM"	1824
97912	"POSACONAZOLE MSN"	1824
97913	"PREGABALIN ACCORD"	1824
97914	"PROSDUTAM"	1824
97915	"RACECADOTRIL SANOFI-AVENTIS"	1824
97916	"RECREOL"	1824
97917	"REPAGLINIDE ACCORD"	1824
97918	"RIZMOIC"	1824
97919	"ROXERA PLUS"	1824
97920	"SILODOSIN MYLAN"	1824
97921	"SILODOSIN RONTIS"	1824
97922	"SILODOSIN STADA"	1824
97923	"SMOFKABIVEN LOW OSMO PERIPHERAL"	1824
97924	"SOLIFENACIN MSN"	1824
97925	"SUNITINIB STADA"	1824
97926	"SUVEZEN"	1824
97927	"SZUNITINIB ALVOGEN"	1824
97928	"SZUNITINIB MYLAN"	1824
97929	"SZUNITINIB SANDOZ"	1824
97930	"TOBRAMYCIN PARI"	1824
97932	"ULIPRISZTÁL-ACETÁT ALVOGEN"	1824
97933	"VALTRICOM"	1824
97935	"VINORELBIN ALVOGEN"	1824
97936	"ZIRABEV"	1824
66810	"LUMINITY"	1844
78873	"SCENESSE"	1844
98476	"ACICLOVIR AZEVEDOS"	1844
98483	"COAGADEX"	1844
98484	"CRESEMBA"	1844
98494	"NODORYL DOLO"	1844
98496	"OMIDRIA"	1844
98501	"PEMETREXED MYLAN"	1844
98505	"TRIMARON"	1844
98508	"UNIPITIRAM"	1844
98511	"ZOLEDRONSAV ACCORD"	1844
98753	"STODAL"	1844
99061	"FENTANYL KALCEKS"	1884
99067	"EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA"	1884
98757	"AMBRISENTAN MYLAN"	1924
99062	"DOVATO"	1924
99066	"GRASUSTEK"	1924
99069	"AFSTYLA"	1924
99070	"AZACITIDIN CELGENE"	1924
99071	"BRONCHOSTOP DUO"	1924
99072	"CEFAZOLIN APTAPHARMA"	1924
99073	"CISATRACURIUM KALCEKS"	1924
99074	"CONWILL"	1924
99075	"CUFENCE"	1924
99076	"DEFERASIROX MSN"	1924
99077	"DOPTELET"	1924
99078	"ESPEROCT"	1924
99079	"EVEROLIMUS VIPHARM"	1924
99080	"EZETIMIBE INTAS"	1924
99081	"FEBUXOSTAT MSN"	1924
99082	"FOMICYT"	1924
99083	"FULVESTRANT STADA"	1924
99084	"GADOGRAF"	1924
99085	"HERBION BOROSTYÁN"	1924
99086	"LIBTAYO"	1924
99087	"LIXIM"	1924
99088	"LYSAKARE"	1924
99089	"POSACONAZOLE AHCL"	1924
99090	"PRAMIPEXOL NEURAXPHARM"	1924
99091	"PREDNIDELT"	1924
99092	"PRENUDOL"	1924
99093	"PROHANCE"	1924
99094	"QUESTAX XR"	1924
99095	"ROSUFY"	1924
99096	"SEVELAMER CARBONATE WINTHROP"	1924
99097	"SIXMO"	1924
99098	"STRIASCAN"	1924
99099	"TALZENNA"	1924
99101	"TEMYBRIC ELLIPTA"	1924
99102	"TIGECYCLINE FRESENIUS KABI"	1924
99103	"TRECONDI"	1924
99104	"ULTOMIRIS"	1924
99105	"VABOREM"	1924
99106	"VERIMMUS"	1924
99107	"XROMI"	1924
99108	"ZYNTEGLO"	1924
99112	"KETOCONAZOLE HRA"	1924
99238	"ADRESALF"	1984
99239	"ANIDULAFUNGIN FRESENIUS KABI"	1984
99240	"ARSENIC TRIOXIDE ACCORD"	1984
99241	"BORTEZOMIB FRESENIUS KABI"	1984
99242	"CEFTRIAXON PHARMACENTER"	1984
99243	"CINACALCET MYLAN"	1984
99244	"DASATINIB KRKA"	1984
99245	"DATIF PC NEO"	1984
99246	"ERVEBO"	1984
99247	"GUDIVIN"	1984
99248	"HOMEOX NEO"	1984
99249	"IBUPROFEN NUTRA ESSENTIAL"	1984
99250	"LIPOSZÓMÁS MYOCET"	1984
99251	"NEBIVOLOL KRKA"	1984
99252	"NUCEIVA"	1984
99254	"POSACONAZOLE ALVOGEN"	1984
99255	"QTRILMET"	1984
99256	"ROSUVASTATIN MSN"	1984
99257	"ROXAMPEX"	1984
99258	"SENSTEND"	1984
99259	"THALIDOMIDE ACCORD"	1984
99260	"XOSPATA"	1984
99176	"DEFERASIROX MYLAN"	2125
99181	"EPIDYOLEX"	2125
99184	"GIAPREZA"	2125
99374	"ADACEL POLIO"	2125
99375	"ALGOFLEX FORTE DOLO"	2125
99376	"CARMUSTINE CPS"	2125
99377	"CEFTAZIDIM APTAPHARMA"	2125
99378	"METOCLOPRAMIDE S.A.L.F."	2125
99379	"MIDANXIL"	2125
99380	"MULPLEO"	2125
99381	"NODORYL FORTE"	2125
99382	"RASAGILINE ACCORD"	2125
99383	"TIAVELLA MINI"	2125
99211	"ALFAMINO"	2126
99397	"AMOXILAN DUO"	2126
99398	"CLARITHROMYCIN 1 A PHARMA"	2126
99399	"IVOZALL"	2126
65659	"EURARTESIM"	1364
66031	"GARDASIL"	1404
66828	"LEGANTO"	1404
66834	"LIPROLOG BASAL"	1404
67012	"MICROLAX"	1324
67554	"OXIS"	1001
68266	"REFACTO AF FUSENGO"	1001
68303	"RYDAPT"	1324
68493	"SORBIFER DURULES"	1364
70132	"RAPISCAN"	1384
70856	"PECFENT"	1384
71625	"OXIS TURBUHALER"	1324
78718	"FEIBA NF"	1384
81299	"SERETIDE DISKUS"	1324
85428	"METHOTREXAT EBEWE"	1344
85468	"ONCASPAR"	1404
85629	"ZYDELIG"	1364
86831	"ACTIVAL EXTRA MAGNÉZIUM"	1324
86832	"ACTIVAL SENIOR PLUSZ"	1324
86833	"AMOLAK"	1324
86834	"AMOLAK RX"	1324
86835	"BESPONSA"	1324
86836	"BICALUTAMID SVUS"	1324
86837	"BLITZIMA"	1324
86838	"CALCIUM FOLINATE KABI"	1324
86839	"DELIPID PLUS"	1324
86840	"DOLOWILL BABY"	1324
86841	"DOLURIC"	1324
86842	"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL ZENTIVA"	1324
86843	"ENTECAVIR PHAROS"	1324
86844	"ERLOTINIB GLENMARK"	1324
86845	"ERLOTINIB HEXAL"	1324
86846	"ERLOTINIB PHAROS"	1324
86847	"ERLOTINIB SANDOZ"	1324
86848	"ERLOTINIB STADA"	1324
86849	"FDOPA KEDOI"	1324
86850	"FEBUXOSTAT 1 A PHARMA"	1324
86851	"FEBUXOSTAT SANDOZ"	1324
86852	"INSULIN LISPRO SANOFI"	1324
86853	"ITOPRIDE SUPREMEX"	1324
86854	"KEVZARA"	1324
86855	"KISQALI"	1324
86856	"KYNTHEUM"	1324
86857	"MAVIRET"	1324
86858	"NADCAD"	1324
86859	"NEIRATAX"	1324
86860	"NEUROGERLON"	1324
86861	"OXERVATE"	1324
86862	"OXYCODONE/NALOXONE SANDOZ"	1324
86863	"RITEMVIA"	1324
86864	"SERPENTA"	1324
86865	"SIBILLA"	1324
86866	"SKILARENCE"	1324
86867	"SOLIFENACIN SVUS"	1324
86868	"SPHEROX"	1324
86869	"TACLUV"	1324
86870	"TERBINAFINE-Q PHARMA"	1324
86871	"TUXELLA"	1324
86872	"UCEDANE"	1324
86873	"VELTASSA"	1324
86926	"FLIXOTIDE EVOHALER"	1324
86927	"AMOXICILLIN/KLAVULÁNSAV SANDOZ"	1324
86929	"CECLOR FORTE"	1324
86930	"CILOPEDA"	1324
86931	"CINACALCET APOTEX"	1324
86932	"DICLOALGAN"	1324
86933	"DICLOFENAC SANDOZ"	1324
86934	"ENTECAVIR DOC"	1324
86936	"FERRETAB FORTE PLUSZ C"	1324
86937	"FOTIVDA"	1324
86938	"IMRALDI"	1324
86939	"KANDOSET"	1324
86940	"MAVENCLAD"	1324
86941	"NITISINONE MENDELIKABS"	1324
86942	"NORMAFLORE MAX INSTANT"	1324
86943	"OLMIZA"	1324
86944	"ROSUVASTATIN NLP"	1324
86945	"SYMTUZA"	1324
86946	"TADALLOS"	1324
86947	"TECENTRIQ"	1324
86948	"TOPIRAMATE SVUS"	1324
86949	"TRAMADOL KALCEKS"	1324
86950	"VANCOMYCIN-TEVA"	1324
86951	"VOSEVI"	1324
86952	"WAKIX"	1324
86958	"ALMOWILL-DUO"	1344
86959	"BAVENCIO"	1344
86960	"CABOMETYX"	1344
86961	"CASPOFUNGIN MYLAN"	1344
86962	"CLOFARABINE SANDOZ"	1344
86963	"FLEBAVEN"	1344
86964	"GESTIGENRING"	1344
86965	"IMIPENEM/CILASTATIN APTAPHARMA"	1344
86966	"LOLIMARINE HA"	1344
86967	"LYOMET XR"	1344
86968	"MAGNÉZIUM BÉRES"	1344
86969	"PARACETAMOL FARMALIDER"	1344
86970	"PRIAMLO"	1344
86971	"TADALAFIL ACTAVIS"	1344
86972	"VITAMIN D3 SOPHENA"	1344
86973	"ZOLEDRONSAV MELIOPHARMA"	1344
86976	"BREVACTID"	1344
86977	"ABSORBED TETANUS VACCINE"	1344
86985	"ANAGRELIDE STADA"	1364
86986	"COLDREX PLUS"	1364
86987	"CUPRIOR"	1364
86988	"DASSERGO"	1364
86989	"DELTYBA"	1364
86990	"DUPIXENT"	1364
86991	"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL MYLAN"	1364
86992	"ENTECAVIR ACCORD"	1364
86993	"ENTECAVIR MYLAN"	1364
86994	"EPISALVAN"	1364
86995	"FEBUXOSTAT DR.REDDY'S"	1364
86996	"FEBUXOSTAT-WINMEDICA"	1364
86997	"FERACCRU"	1364
86998	"IMATINIB VIPHARM"	1364
86999	"LACOSAMIDE ACCORD"	1364
87000	"LINEZOLID NORAMEDA"	1364
87001	"LUTATHERA"	1364
87002	"MESNA PHARMACENTER"	1364
87003	"NITISINONE MDK"	1364
87004	"NORDIMET"	1364
87005	"OMEWILL"	1364
87006	"PADVIRAM"	1364
87007	"PANTOPRAZOL APTAPHARMA"	1364
87008	"PREGABALIN STADA ARZNEIMITTEL"	1364
87009	"PROCYSBI"	1364
87010	"RENOSCINT MAG3"	1364
87012	"SPRINTAFEN"	1364
87013	"THORINANE"	1364
87014	"THYMANAX"	1364
87015	"UROGEROLAN"	1364
87016	"VARDENAFIL ARAMIS"	1364
87017	"XERMELO"	1364
87020	"CLARISCAN"	1364
87023	"TREMFYA"	1364
87026	"ALLISTILEP"	1384
87027	"AMOXICILLIN/KLAVULÁNSAV VALE"	1384
87028	"APOMORFIN EVER PHARMA"	1384
87029	"BORTEZOMIB HOSPIRA"	1384
87030	"CATAFLAM DOLO RAPID"	1384
87031	"CYLTEZO"	1384
87033	"DOLOWILL RAPID"	1384
87034	"DORITHRICIN CLASSIC"	1384
87035	"ELEBRATO ELLIPTA"	1384
87036	"EXUFOT"	1384
87037	"EZETIMIB ADAMED"	1384
87038	"FEBUXOSTAT RONTIS"	1384
87039	"FORTACIN"	1384
87040	"IMATINIB TEVA B.V."	1384
87041	"IVABRADINE PROTERAPIA"	1384
87042	"JETREA"	1384
87043	"LOPERAMID SVUS"	1384
87044	"MIGLUSTAT GEN.ORPH"	1384
87045	"NEVOTENS HCT"	1384
87046	"NODORYL"	1384
87047	"NYXOID"	1384
87048	"ONIVYDE"	1384
87049	"ONTRUZANT"	1384
87050	"OXYCODONE SANDOZ"	1384
87051	"OXYTOCIN MEDIPHA SANTE"	1384
87052	"QARZIBA"	1384
87053	"REKIFRE"	1384
87054	"RITONAVIR MYLAN"	1384
87055	"RITUZENA"	1384
87056	"RIVAROXABAN SANDOZ"	1384
87058	"TIOKTÁNSAV ROMPHARM"	1384
87059	"TOBRAMICIN SUN"	1384
87060	"TOOKAD"	1384
87061	"TRAMPARA"	1384
87062	"TRIMETAZIDINE ALVOGEN"	1384
87063	"ZEJULA"	1384
87065	"TRELEGY ELLIPTA"	1384
87105	"COSIM"	1404
87106	"ANAGRELIDE VIPHARM"	1404
87287	"ALGOFLEX-S"	1404
87288	"ALGOFLEX-S MINI"	1404
87289	"ALLOPURINOL MYLAN"	1404
87290	"ALUTARD SQ DARÁZS"	1404
87291	"ALUTARD SQ MÉH"	1404
87292	"ANAGRELIDE SANDOZ"	1404
87293	"ANGUSTA"	1404
87294	"APREPITANT SANDOZ"	1404
87295	"ASOLFENA"	1404
87296	"ATRACURIUM BESILATE KALCEKS"	1404
87297	"BLOCTIL"	1404
87298	"CANEPHRON FORTE"	1404
87299	"DARUNAVIR KRKA D.D."	1404
87300	"DEXETO"	1404
87301	"DOLOROPORT"	1404
87302	"DOLOWILL FORTE"	1404
87303	"DOLOWILL ULTRA FORTE"	1404
87304	"ERLOTINIB MYLAN"	1404
87305	"FASENRA"	1404
87306	"FEBUXOSTAT STADA"	1404
87307	"FLECTOR RAPIVEN"	1404
87308	"FUROSEMIDE NORAMEDA"	1404
87309	"GLYPVILO"	1404
87310	"IBUPROFEN FARMALIDER"	1404
87311	"INSUMAN COMB"	1404
87312	"INTRAROSA"	1404
87313	"JORVEZA"	1404
87314	"LACOSAMID TEVA"	1404
87315	"LORATADINE APC"	1404
87316	"MEAXIN"	1404
87317	"MEGESTROL PHARMACENTER"	1404
87318	"MEROPENEM ACCORD"	1404
87319	"MEROPENEM APTAPHARMA"	1404
87320	"MONTELUKAST SVUS"	1404
87321	"MOVENTIG"	1404
87322	"NILLHO"	1404
87323	"NOVORAPID FLEXTOUCH"	1404
87324	"OCREVUS"	1404
87325	"PARVAXOR"	1404
87326	"PEMETREXED GENERICS"	1404
87327	"PLENVU"	1404
87328	"RAGWIZAX"	1404
87329	"RHODIOLA PHARMA-REGIST"	1404
87330	"TRAMADOL/PARACETAMOL AMNEAL"	1404
87331	"TRAVOPROST/TIMOLOL PHARMASWISS"	1404
87332	"VERASEAL"	1404
87333	"VITAMIN D3 FRESENIUS KABI"	1404
87334	"VONCENTO"	1404
87335	"ZONIBON"	1404
87336	"ZUBSOLV"	1404
87343	"JUTAVIT"	1404
87344	"UPTRAVI"	1404
82472	"GLICLAZIDE-LUPIN"	1544
87348	"FULVESTRANT MYLAN"	1544
87351	"ADYNOVI"	1544
87352	"AMIODARON HAMELN"	1544
87353	"ANIDULAFUNGIN-TEVA"	1544
87354	"ARKVIMMA"	1544
87355	"DOLOWILL RAPID FORTE"	1544
87356	"FEBUXOSTAT TEVA"	1544
87357	"GINKGO YES"	1544
87358	"NORTIVANCOMBI"	1544
87359	"ORKAMBI"	1544
87360	"PREVYMIS"	1544
87361	"SINORA"	1544
87362	"TACFORIUS"	1544
87363	"TIGECYCLINE TEVA"	1544
87766	"HULIO"	1664
87768	"BORTEZOMIB MSN"	1664
87776	"DOCETAXEL ZENTIVA"	1664
87777	"FYCOMPA"	1664
87781	"INALLER FLUID"	1664
87782	"KALYDECO"	1664
87784	"LEFLUNOMIDE ZENTIVA"	1664
87786	"LOLIMARINE HA KID"	1664
87788	"OTRIVIN RAPID MENTHOL"	1664
87790	"PALONOSETRON HOSPIRA"	1664
87791	"PEMETREXED PFIZER"	1664
99400	"LEVONOREE"	2126
99401	"MAYSIGLU"	2126
99402	"PEGFILGRASTIM MUNDIPHARMA"	2126
81246	"CONCOR PLUS"	1864
98478	"AJOVY"	1864
98479	"ALLOPURINOL ACCORD"	1864
98480	"AMLODIPIN/VALSARTAN PHARMA-REGIST"	1864
98481	"AMLODIPIN/VALSARTAN/HCT SANDOZ"	1864
98482	"ATAZANAVIR KRKA"	1864
98485	"DECTOVA"	1864
98486	"DRONEDARON ARISTO"	1864
98487	"EMTRICITABINE/TENOFOVIR DISOPROXIL ACCORDPHARMA"	1864
98488	"HUMAN ALBUMIN KEDRION"	1864
98489	"KROMEYA"	1864
98490	"LORVIQUA"	1864
98491	"MELPHALAN PHARMEXON"	1864
98492	"MIDAZOLAM BAXTER"	1864
98493	"MOXIFLOXACIN MSN"	1864
98495	"OKTREOTID TEVA"	1864
98497	"ONDEXXYA"	1864
98498	"ORALTEK"	1864
98499	"PALYNZIQ"	1864
98500	"PAZENIR"	1864
98502	"QUETIAPINE PASSAUER"	1864
98503	"SKYRIZI"	1864
98504	"TADALAFIL PHARMACENTER"	1864
98506	"TUBANIS"	1864
98507	"ULIMYO"	1864
98509	"VIZIMPRO"	1864
98510	"WAYLIVRA"	1864
